Longitude,Latitude,Day_of_Week,Local_Authority_(District),1st_Road_Class,1st_Road_Number,Speed_limit,Year,Cluster,Day_of_year,Hour
-0.100148,51.49566,6,8,3,3,30,2014,226,283,13
-0.092581,51.494008,6,8,3,201,30,2014,235,290,7
-0.093141,51.473694,1,8,3,215,30,2014,221,292,1
-0.077569,51.474159,7,8,3,202,30,2014,216,291,2
-0.070752,51.485558,3,8,3,2,30,2014,224,238,8
-0.10044,51.495575,2,8,3,3,30,2014,226,293,16
-0.082247,51.496538,3,8,3,100,30,2014,218,301,17
-0.099314,51.494927,5,8,3,201,30,2014,227,296,17
-0.089524,51.50511,7,8,3,3,30,2014,229,291,8
-0.095715,51.487944,4,8,3,215,30,2014,459,302,19
-0.092558,51.473864,5,8,3,202,30,2014,221,219,16
-0.104719,51.503558,1,8,3,201,30,2014,217,313,3
-0.103467,51.478178,6,9,3,202,30,2014,222,304,7
-0.076408,51.488079,6,8,3,2,30,2014,219,290,22
-0.099368,51.497086,5,8,3,3,30,2014,232,296,9
-0.078109,51.488736,6,8,3,2,30,2014,321,164,18
-0.102468,51.491831,4,8,3,3,30,2014,206,295,12
-0.106076,51.488202,7,9,3,3,30,2014,188,319,15
-0.093157,51.494018,6,8,3,201,30,2014,235,290,8
-0.104575,51.503555,3,8,3,201,30,2014,217,329,14
-0.097804,51.475838,4,8,3,202,30,2014,231,316,14
-0.088474,51.506082,6,8,3,3,30,2014,230,339,23
-0.094359,51.479019,6,8,3,215,30,2014,234,339,19
-0.093149,51.501122,5,8,3,2,30,2014,228,331,20
-0.103611,51.47818,6,9,3,202,30,2014,222,213,17
-0.100909,51.494683,3,8,3,3,30,2014,220,210,19
-0.099929,51.476682,5,9,3,202,30,2014,209,338,8
-0.105932,51.4882,7,9,3,3,30,2014,188,347,9
-0.095723,51.487765,7,8,3,215,30,2014,459,326,14
-0.093429,51.501306,6,8,3,2198,30,2014,228,353,19
-0.081663,51.496708,3,8,3,100,30,2014,218,315,17
-0.094597,51.494041,4,8,3,201,30,2014,309,344,12
-0.08833,51.506079,4,8,3,3,30,2014,230,218,17
-0.094222,51.478837,2,8,3,215,30,2014,234,342,7
-0.094449,51.494129,1,8,3,201,30,2014,309,327,23
-0.101193,51.494778,6,8,3,3,30,2014,220,346,14
-0.052857,51.472852,5,7,3,202,30,2014,223,331,20
-0.016761,51.451833,5,7,3,21,30,2014,245,9,13
-0.028706,51.475236,1,7,3,2,30,2014,238,12,11
-0.036135,51.486692,3,7,3,200,30,2014,243,28,8
-0.012195,51.464166,7,7,3,21,30,2014,237,18,22
-0.011767,51.464069,3,7,3,20,30,2014,237,28,20
-0.013343,51.45762,1,7,3,21,30,2014,242,40,14
-0.039514,51.475058,3,7,3,2,30,2014,244,35,10
0.00425,51.44518,5,7,3,205,30,2014,239,37,19
-0.018845,51.446922,3,7,3,21,30,2014,247,49,22
-0.017142,51.449681,5,7,3,21,30,2014,461,58,16
-0.018701,51.44692,5,7,3,21,30,2014,247,58,11
-0.018996,51.446745,5,7,3,21,30,2014,247,58,13
-0.014405,51.456379,1,7,3,21,30,2014,248,54,18
-0.019303,51.4463,4,7,3,21,30,2014,249,50,15
-0.018845,51.446922,7,7,3,21,30,2014,247,74,21
-0.036278,51.486694,4,7,3,200,30,2014,243,50,7
-0.014696,51.456294,3,7,3,21,30,2014,248,63,17
-0.019315,51.446031,5,7,3,21,30,2014,249,79,10
-0.052857,51.472852,4,7,3,202,30,2014,223,71,15
-0.036278,51.486694,2,7,3,200,30,2014,243,76,17
-0.019307,51.44621,6,7,3,21,30,2014,249,66,15
-0.016773,51.451563,6,7,3,21,30,2014,245,87,13
-0.024125,51.474619,1,7,3,2,30,2014,246,89,15
-0.031432,51.472134,2,7,3,20,30,2014,241,90,6
-0.024278,51.444406,5,7,3,205,30,2014,240,100,16
-0.018996,51.446745,2,7,3,21,30,2014,247,97,12
0.004541,51.445265,5,7,3,205,30,2014,239,100,17
-0.014696,51.456294,7,7,3,21,30,2014,248,102,14
-0.024129,51.474529,1,7,3,2210,30,2014,246,96,18
-0.019031,51.445936,4,7,3,21,30,2014,249,113,12
-0.012055,51.464073,2,7,3,2211,30,2014,237,104,8
-0.024134,51.444403,5,7,3,205,30,2014,240,128,10
-0.031432,51.472134,7,7,3,20,30,2014,241,116,8
-0.012191,51.464256,4,7,3,21,30,2014,237,127,7
-0.012055,51.464073,6,7,3,21,30,2014,237,108,23
-0.036135,51.486692,5,7,3,200,30,2014,243,135,7
-0.017002,51.449589,3,7,3,21,30,2014,461,133,17
-0.024269,51.474622,4,7,3,2,30,2014,246,134,14
-0.014552,51.456292,5,7,3,21,30,2014,248,135,18
-0.039079,51.47514,1,7,3,2,30,2014,244,145,12
-0.019,51.446655,1,7,3,21,30,2014,247,152,1
-0.016905,51.451835,6,7,3,21,30,2014,245,136,19
-0.019607,51.445946,6,7,3,21,30,2014,249,157,16
0.00425,51.44518,3,7,3,205,30,2014,239,154,8
0.004393,51.445178,4,7,3,205,30,2014,239,141,8
-0.036278,51.486694,6,7,3,200,30,2014,243,143,12
-0.036278,51.486694,1,7,3,200,30,2014,243,159,18
-0.012339,51.464168,2,7,3,20,30,2014,237,167,7
-0.013343,51.45762,2,7,3,21,30,2014,242,167,15
-0.017049,51.451838,3,7,6,0,30,2014,245,140,7
-0.024278,51.444406,7,7,3,205,30,2014,240,151,10
-0.028279,51.475139,3,7,3,2,30,2014,238,161,16
-0.036282,51.486604,4,7,3,200,30,2014,243,176,6
-0.024134,51.444403,3,7,3,205,30,2014,240,182,9
-0.028279,51.475139,2,7,3,2,30,2014,238,188,12
-0.011767,51.464069,6,7,3,21,30,2014,237,185,14
-0.031428,51.472224,7,7,3,20,30,2014,241,179,11
-0.028275,51.475229,6,7,3,2,30,2014,238,178,14
-0.039806,51.474972,7,7,3,2,30,2014,244,186,3
-0.016753,51.452013,5,7,3,21,30,2014,245,191,17
-0.019463,51.445943,2,7,3,21,30,2014,249,188,5
-0.024131,51.444493,5,7,3,205,30,2014,240,198,16
-0.011756,51.464338,6,7,3,2211,30,2014,237,185,17
-0.013169,51.42848,5,7,3,21,30,2014,236,184,9
-0.012199,51.464076,7,7,3,21,30,2014,237,207,7
0.004246,51.44509,5,7,3,205,30,2014,239,219,18
-0.038935,51.475138,3,7,3,2,30,2014,244,203,20
-0.039079,51.47514,7,7,3,2,30,2014,244,221,21
-0.028135,51.475136,6,7,3,2,30,2014,238,213,17
-0.014548,51.456382,1,7,3,21,30,2014,248,229,17
-0.024125,51.474619,7,7,3,2,30,2014,246,214,13
-0.012195,51.464166,4,7,3,21,30,2014,237,218,18
-0.016909,51.451745,5,7,3,21,30,2014,245,233,17
-0.019315,51.446031,3,7,3,21,30,2014,249,217,9
-0.016901,51.451925,5,7,3,21,30,2014,245,240,13
-0.019459,51.446033,2,7,3,21,30,2014,249,244,11
-0.023849,51.474345,3,7,3,2,30,2014,246,259,19
0.021486,51.431395,5,7,3,2212,30,2014,250,177,18
-0.024125,51.474619,7,7,3,2,30,2014,246,270,19
-0.012199,51.464076,5,7,3,21,30,2014,237,268,17
-0.014548,51.456382,6,7,3,21,30,2014,248,262,15
-0.013195,51.457708,5,7,3,21,30,2014,242,268,15
-0.014696,51.456294,3,7,3,21,30,2014,248,259,13
-0.039223,51.475143,4,7,3,2,30,2014,244,253,13
-0.016905,51.451835,4,7,3,21,30,2014,245,281,16
-0.018856,51.446652,5,7,3,21,30,2014,247,282,18
-0.018852,51.446742,2,7,3,21,30,2014,247,286,13
-0.031148,51.47204,3,7,3,20,30,2014,241,280,12
-0.013343,51.45762,6,7,3,21,30,2014,242,297,18
-0.024134,51.444403,6,7,3,205,30,2014,240,304,12
-0.017138,51.449771,3,7,3,21,30,2014,461,301,14
-0.013351,51.457441,7,7,3,21,30,2014,242,291,20
-0.038935,51.475138,1,7,3,2,30,2014,244,313,14
-0.02885,51.475238,4,7,3,2,30,2014,238,295,6
-0.016905,51.451835,4,7,3,21,30,2014,245,302,9
-0.013195,51.457708,7,7,3,21,30,2014,242,305,18
0.004246,51.44509,1,7,3,205,30,2014,239,306,23
-0.024125,51.474619,3,7,3,2209,30,2014,246,322,20
-0.038787,51.475225,5,7,3,2,30,2014,244,247,11
-0.013033,51.428298,4,7,3,21,30,2014,236,323,23
-0.024125,51.474619,3,7,3,2,30,2014,246,336,20
-0.012199,51.464076,1,7,3,20,30,2014,237,341,0
-0.013195,51.457708,1,7,3,21,30,2014,242,327,18
-0.018849,51.446832,2,7,3,21,30,2014,247,342,18
-0.02885,51.475238,3,7,3,2,30,2014,238,343,9
0.004393,51.445178,4,7,3,205,30,2014,239,358,16
-0.024127,51.444583,1,7,3,205,30,2014,240,348,13
0.02135,51.431577,6,7,3,2212,30,2014,250,353,12
-0.039223,51.475143,1,7,3,2,30,2014,244,355,0
-0.019307,51.44621,6,7,3,21,30,2014,249,325,10
-0.019303,51.4463,2,7,3,21,30,2014,249,293,14
-0.025036,51.410155,1,19,3,2015,30,2014,252,26,2
-0.025036,51.410155,5,19,3,2015,30,2014,252,121,21
-0.025036,51.410155,3,19,3,2015,30,2014,252,133,6
-0.025036,51.410155,3,19,3,2015,30,2014,252,161,4
-0.025036,51.410155,6,19,3,2015,30,2014,252,220,23
-0.025036,51.410155,4,19,3,2015,30,2014,252,295,7
-0.013059,51.457526,5,7,3,21,30,2014,242,254,16
-0.279217,51.610471,5,30,3,5,30,2014,253,65,9
-0.279503,51.610565,6,30,4,461,30,2014,253,136,8
-0.267335,51.600135,5,30,5,0,30,2014,259,254,5
-0.279362,51.610473,2,30,3,5,30,2014,253,230,15
-0.253623,51.558566,3,28,3,4088,30,2014,256,14,6
-0.253255,51.560629,4,28,3,4088,40,2014,258,99,5
-0.2534,51.560631,6,28,3,4088,30,2014,258,129,18
-0.277172,51.565299,5,28,3,4089,30,2014,255,128,22
-0.26066,51.551836,4,28,3,406,40,2014,254,134,15
-0.277316,51.565301,7,28,3,4088,30,2014,255,102,1
-0.253252,51.560719,2,28,3,406,40,2014,258,132,23
-0.253623,51.558566,6,28,3,4088,30,2014,256,136,12
-0.253255,51.560629,2,28,3,4088,30,2014,258,167,13
-0.261244,51.551665,5,28,3,406,40,2014,254,156,9
-0.253623,51.558566,5,28,3,4088,30,2014,256,163,18
-0.215612,51.556645,1,28,3,5,30,2014,257,194,15
-0.215331,51.556461,6,28,3,5,30,2014,257,192,23
-0.215475,51.556463,6,28,3,407,30,2014,257,227,12
-0.253623,51.558566,3,28,3,406,40,2014,256,238,14
-0.253623,51.558566,5,28,3,4088,30,2014,256,247,9
-0.192309,51.536775,3,2,3,5,30,2014,260,168,18
-0.253623,51.558566,4,28,3,4088,30,2014,256,260,14
-0.253623,51.558566,1,28,3,4088,30,2014,256,271,19
-0.25362,51.558656,7,28,3,4088,30,2014,256,277,16
-0.25362,51.558656,1,28,3,4088,30,2014,256,299,12
-0.277172,51.565299,5,28,3,4089,30,2014,255,275,13
-0.260811,51.551659,2,28,3,406,40,2014,254,286,11
-0.25362,51.558656,6,28,3,4088,30,2014,256,311,21
-0.253403,51.560541,6,28,3,4088,30,2014,258,276,19
-0.25362,51.558656,7,28,3,4088,30,2014,256,354,23
-0.192028,51.53659,2,2,3,5,30,2014,260,300,14
-0.192168,51.536683,5,2,3,5,30,2014,260,352,17
-0.2534,51.560631,4,28,3,4088,30,2014,258,337,18
-0.260801,51.551928,7,28,4,4557,30,2014,254,354,19
-0.25362,51.558656,4,28,3,4088,30,2014,256,365,18
-0.25362,51.558656,5,28,3,4088,30,2014,256,352,18
-0.215465,51.556733,7,28,3,5,30,2014,257,326,8
-0.015557,51.472946,1,6,3,2,30,2014,251,19,14
-0.015269,51.472941,3,6,3,2211,30,2014,251,42,14
0.015715,51.473491,3,6,4,212,30,2014,263,49,18
0.015719,51.473581,4,6,3,2,30,2014,263,78,12
0.054915,51.471012,4,6,3,205,30,2014,261,8,17
0.054911,51.470922,2,6,3,205,30,2014,261,104,15
0.03119,51.487973,2,6,3,206,30,2014,264,125,16
0.031182,51.487793,1,6,3,206,30,2014,264,145,2
0.054768,51.470925,4,6,3,205,30,2014,261,190,17
0.055059,51.47101,5,6,3,207,30,2014,261,212,7
0.029355,51.449874,5,6,3,20,30,2014,262,240,21
0.015719,51.473581,4,6,3,2,30,2014,263,246,15
0.05492,51.471102,4,6,3,205,30,2014,261,295,15
0.05492,51.471102,7,6,3,207,30,2014,261,291,9
0.054915,51.471012,4,6,3,205,30,2014,261,302,6
0.054915,51.471012,1,6,3,205,30,2014,261,299,17
-0.015269,51.472941,4,6,3,2,30,2014,251,309,18
-0.015413,51.472943,2,6,3,2211,30,2014,251,300,16
-0.015557,51.472946,4,6,3,2,30,2014,251,309,19
0.03089,51.487708,2,6,3,206,30,2014,264,314,7
0.029211,51.449877,7,6,3,20,20,2014,262,305,17
0.015715,51.473491,4,6,3,2,30,2014,263,323,19
0.030754,51.48789,3,6,3,206,30,2014,264,350,12
-0.015129,51.472849,6,6,3,2,30,2014,251,353,19
0.015858,51.473489,3,6,3,2,30,2014,263,364,12
0.123792,51.459622,2,18,3,207,30,2014,266,27,18
0.107794,51.462339,6,18,3,207,30,2014,265,38,12
0.10795,51.462606,6,18,3,209,30,2014,265,115,8
0.123936,51.45962,7,18,3,221,30,2014,266,165,9
0.123792,51.459622,5,18,3,207,30,2014,266,303,16
-0.195541,51.571716,1,30,3,502,30,2014,270,26,14
-0.195671,51.572077,3,30,3,598,30,2014,270,28,15
-0.235361,51.601727,2,30,3,1,50,2014,215,27,9
-0.227159,51.582449,6,30,3,41,40,2014,277,17,8
-0.203743,51.56132,5,30,3,41,40,2014,268,16,5
-0.21221,51.580873,7,30,3,406,40,2014,278,46,21
-0.196282,51.589442,5,30,3,406,40,2014,274,51,15
-0.227152,51.582629,5,30,3,41,40,2014,277,44,21
-0.1932,51.601625,1,30,3,598,30,2014,275,47,21
-0.215162,51.575523,4,30,3,41,30,2014,271,50,20
-0.227142,51.582898,5,30,3,41,40,2014,277,58,17
-0.163799,51.585881,6,30,3,1000,30,2014,267,45,7
-0.215465,51.556733,6,28,3,5,30,2014,257,66,11
-0.203592,51.561498,6,30,3,41,40,2014,268,17,0
-0.212217,51.580694,4,30,3,406,40,2014,278,8,10
-0.1932,51.601625,6,30,3,598,30,2014,275,87,22
-0.199878,51.589767,4,30,3,598,30,2014,276,92,9
-0.199889,51.589498,3,30,3,598,30,2014,276,105,12
-0.195826,51.57181,6,30,3,502,30,2014,270,108,9
-0.21221,51.580873,6,30,3,406,30,2014,278,108,15
-0.203451,51.561406,1,30,3,407,40,2014,268,117,10
-0.211941,51.59139,4,30,3,1,50,2014,272,120,8
-0.20388,51.561502,2,30,3,41,40,2014,268,125,11
-0.218577,51.576744,1,30,3,406,40,2014,279,124,5
-0.193048,51.601802,7,30,3,598,30,2014,275,165,22
-0.211914,51.581049,4,30,3,406,30,2014,278,176,17
-0.163796,51.585971,4,30,3,1000,30,2014,267,176,16
-0.192499,51.590193,6,30,3,406,50,2014,281,185,5
-0.211636,51.580775,1,30,3,502,30,2014,278,180,0
-0.212202,51.581053,1,30,3,406,30,2014,278,166,12
-0.274179,51.621458,7,30,3,41,40,2014,273,200,0
-0.200029,51.58959,5,30,3,406,40,2014,276,163,8
-0.267187,51.600222,3,30,3,5,30,2014,259,196,21
-0.195548,51.571536,3,30,3,598,30,2014,270,196,6
-0.203743,51.56132,5,30,3,41,40,2014,268,219,19
-0.192935,51.59011,7,30,3,406,40,2014,281,207,20
-0.219014,51.57666,7,30,3,406,30,2014,279,193,14
-0.199597,51.589583,5,30,3,406,40,2014,276,226,23
-0.19959,51.589763,7,30,3,406,40,2014,276,242,10
-0.199875,51.589857,3,30,3,598,30,2014,276,252,17
-0.274045,51.621186,7,30,3,41,40,2014,273,256,10
-0.212357,51.580786,4,30,3,406,40,2014,278,225,17
-0.254832,51.621172,5,30,3,1,30,2014,280,240,18
-0.200174,51.589592,5,30,3,406,30,2014,276,261,13
-0.254976,51.621174,4,30,3,1,30,2014,280,274,9
-0.21901,51.57675,7,30,3,406,30,2014,279,277,19
-0.215169,51.556908,6,30,3,407,30,2014,257,234,10
-0.1932,51.601625,5,30,3,1003,30,2014,275,275,17
-0.254976,51.621174,4,30,3,1,30,2014,280,274,9
-0.203602,51.561228,1,30,3,41,40,2014,268,222,20
-0.21221,51.580873,5,30,3,406,40,2014,278,275,6
-0.215461,51.556823,6,28,3,407,30,2014,257,276,12
-0.203732,51.56159,7,30,3,41,40,2014,268,298,10
-0.235213,51.601814,6,30,3,1,30,2014,215,206,15
-0.215306,51.575525,4,30,3,41,30,2014,271,309,8
-0.211659,51.591206,2,30,3,1,30,2014,272,321,11
-0.198003,51.597022,7,30,3,598,30,2014,269,284,23
-0.267324,51.600404,5,30,3,5,30,2014,259,317,19
-0.279499,51.610655,2,30,3,5,30,2014,253,293,13
-0.1932,51.601625,7,30,3,598,30,2014,275,326,15
-0.215306,51.575525,1,30,3,41,30,2014,271,334,18
-0.227001,51.582806,7,30,3,41,30,2014,277,326,22
-0.215306,51.575525,3,30,3,41,30,2014,271,322,19
-0.215306,51.575525,5,30,3,41,30,2014,271,338,16
-0.273894,51.621364,4,30,3,41,50,2014,273,351,12
-0.199164,51.589576,4,30,3,406,40,2014,276,295,22
-0.201318,51.524054,1,1,3,404,30,2014,39,47,8
-0.099013,51.578285,6,31,3,105,30,2014,473,52,10
-0.123043,51.50646,4,1,4,308,30,2014,47,64,6
-0.022262,51.527646,2,5,3,11,30,2014,126,97,21
-0.151558,51.514018,3,1,3,40,30,2014,33,161,14
-0.077713,51.474161,4,8,3,202,30,2014,216,204,22
-0.137681,51.462,5,9,3,3,30,2014,189,240,16
-0.082726,51.57775,1,31,3,503,30,2014,415,292,13
-0.027996,51.511735,5,5,3,13,30,2014,468,303,19
-0.198151,51.596935,7,30,3,504,30,2014,269,333,20
-0.181675,51.481575,3,12,3,3220,30,2014,8,343,14
-0.248561,51.464968,2,24,3,205,30,2014,304,20,20
-0.365486,51.444175,4,24,4,358,30,2014,285,8,19
-0.365483,51.444265,6,24,4,358,30,2014,285,24,6
-0.354376,51.429002,7,24,3,313,20,2014,328,53,7
-0.288138,51.461506,5,24,3,305,30,2014,329,72,11
-0.354376,51.429002,2,24,3,311,30,2014,328,48,11
-0.365486,51.444175,7,24,5,0,30,2014,285,144,1
-0.354091,51.428908,6,24,3,313,30,2014,328,143,13
-0.354376,51.429002,7,24,3,313,30,2014,328,151,22
-0.288419,51.46169,3,24,3,305,30,2014,329,203,16
-0.354376,51.429002,2,24,3,313,30,2014,328,237,20
-0.248421,51.464876,2,24,3,205,30,2014,304,265,7
-0.365486,51.444175,4,24,4,358,30,2014,285,281,16
-0.248852,51.464882,6,24,3,205,30,2014,304,297,8
-0.248705,51.46497,5,24,3,205,30,2014,304,303,19
-0.339808,51.426099,3,24,3,313,30,2014,330,336,19
-0.444186,51.45307,1,25,3,30,50,2014,334,5,21
-0.327073,51.48329,6,25,3,4,30,2014,339,10,15
-0.39563,51.475076,2,25,3,30,40,2014,335,6,14
-0.44433,51.453071,3,25,3,30,30,2014,334,21,20
-0.313353,51.48822,3,25,3,4,40,2014,346,28,13
-0.267436,51.48737,2,25,5,0,30,2014,340,20,18
-0.252345,51.486517,5,25,3,4,30,2014,343,30,7
-0.395623,51.475256,2,25,3,4,30,2014,335,20,17
-0.3135,51.488132,7,25,3,4,40,2014,346,39,20
-0.25232,51.487146,1,25,3,4,30,2014,344,40,2
-0.267289,51.487458,3,25,3,4,30,2014,340,42,14
-0.25205,51.486692,6,25,3,4,30,2014,343,17,9
-0.404606,51.477806,2,25,3,4,30,2014,332,34,9
-0.323362,51.478471,3,25,3,315,30,2014,345,42,9
-0.404475,51.477445,5,25,3,312,30,2014,332,44,7
-0.313788,51.488136,7,25,3,4,40,2014,346,46,0
-0.407707,51.483874,5,25,3,312,30,2014,349,51,8
-0.395473,51.475434,1,25,3,30,30,2014,335,33,14
-0.267285,51.487548,4,25,3,4,30,2014,340,50,6
-0.395048,51.475248,3,25,3,4,40,2014,335,63,8
-0.25205,51.486692,7,25,3,4,30,2014,343,53,23
-0.313788,51.488136,5,25,3,4,30,2014,346,65,7
-0.25232,51.487146,5,25,3,4,40,2014,344,72,9
-0.364397,51.478691,3,25,3,3005,30,2014,336,56,17
-0.252752,51.487152,7,25,3,316,30,2014,344,74,19
-0.252461,51.487238,5,25,3,4,30,2014,344,72,14
-0.395914,51.47517,6,25,3,4,30,2014,335,59,19
-0.30417,51.491145,2,25,3,4,30,2014,342,76,11
-0.422132,51.466533,3,26,3,30,30,2014,341,84,8
-0.407845,51.484055,5,25,3,312,40,2014,349,86,10
-0.323653,51.478386,4,25,3,310,30,2014,345,78,19
-0.308971,51.489865,6,25,3,4,30,2014,338,94,18
-0.364822,51.478877,3,25,3,4,40,2014,336,98,19
-0.395188,51.47534,6,25,3,4,30,2014,335,101,12
-0.36439,51.478871,4,25,3,4,40,2014,336,106,16
-0.309115,51.489867,7,25,3,4,40,2014,338,95,2
-0.44433,51.453071,2,25,3,30,40,2014,334,111,20
-0.404462,51.477804,5,25,3,4,40,2014,332,86,13
-0.441103,51.450601,2,25,3,315,30,2014,347,118,8
-0.308827,51.489863,3,25,3,4,40,2014,338,126,15
-0.403899,51.477437,6,25,3,312,30,2014,337,150,9
-0.36439,51.478871,5,25,3,4,30,2014,336,114,8
-0.327365,51.483205,6,25,3,4,40,2014,339,157,23
-0.313795,51.487956,7,25,3,4,40,2014,346,144,15
-0.267289,51.487458,2,25,3,4,30,2014,340,125,20
-0.404459,51.477894,2,25,3,4,30,2014,332,153,12
-0.252317,51.487236,7,25,3,4,40,2014,344,186,9
-0.304304,51.491416,5,25,4,455,30,2014,342,198,9
-0.252197,51.486604,2,25,3,4,30,2014,343,209,12
-0.395623,51.475256,7,25,3,4,30,2014,335,207,23
-0.364825,51.478787,2,25,3,4,40,2014,336,223,9
-0.444333,51.452982,7,25,3,30,40,2014,334,214,15
-0.267289,51.487458,6,25,3,4,40,2014,340,220,3
-0.260234,51.4798,1,25,5,0,30,2014,333,222,12
-0.404168,51.47798,2,25,3,312,40,2014,332,223,19
-0.309115,51.489867,3,25,4,452,30,2014,338,224,13
-0.260378,51.479802,6,25,3,316,30,2014,333,227,8
-0.396199,51.475264,4,25,3,30,40,2014,335,232,7
-0.267577,51.487462,7,25,3,4,30,2014,340,179,17
-0.267426,51.48764,3,25,3,4,30,2014,340,245,7
-0.267439,51.48728,3,25,5,0,30,2014,340,245,19
-0.404606,51.477806,2,25,3,4,30,2014,332,251,19
-0.267426,51.48764,5,25,3,4,40,2014,340,240,6
-0.409529,51.497747,3,25,3,312,50,2014,348,266,17
-0.304023,51.491232,2,25,3,4,40,2014,342,279,2
-0.444048,51.452888,1,25,5,0,30,2014,334,271,12
-0.384503,51.476182,5,25,3,4,30,2014,288,268,21
-0.407419,51.48387,7,25,3,312,30,2014,349,284,20
-0.409388,51.497655,2,25,6,0,40,2014,348,258,7
-0.444476,51.452983,4,25,3,30,30,2014,334,281,8
-0.2529,51.487065,7,25,3,4,30,2014,344,291,1
-0.252046,51.486782,6,25,3,4,30,2014,343,283,7
-0.304317,51.491057,6,25,3,4,50,2014,342,206,15
-0.396333,51.475535,2,25,3,4,40,2014,335,293,20
-0.422276,51.466535,5,26,3,30,50,2014,341,296,10
-0.267426,51.48764,2,25,3,4,30,2014,340,307,14
-0.396337,51.475445,5,25,3,4,30,2014,335,303,21
-0.309112,51.489957,2,25,3,4,30,2014,338,300,22
-0.395044,51.475338,6,25,3,4,40,2014,335,304,17
-0.395479,51.475254,1,25,3,30,30,2014,335,355,14
-0.404337,51.477263,4,25,3,312,40,2014,337,365,12
-0.396333,51.475535,3,25,3,4,40,2014,335,364,17
-0.267289,51.487458,4,25,5,0,40,2014,340,365,23
-0.327214,51.483382,4,25,4,454,30,2014,339,358,7
-0.2851,51.408135,2,23,3,2043,30,2014,352,6,13
-0.255266,51.398612,4,23,4,282,30,2014,350,43,22
-0.318039,51.341167,1,23,3,243,30,2014,351,54,16
-0.289701,51.411979,6,23,3,238,30,2014,353,59,2
-0.2851,51.408135,1,23,3,2043,30,2014,352,103,13
-0.318183,51.341169,4,23,3,243,30,2014,351,99,18
-0.289838,51.412161,4,23,3,308,30,2014,353,92,17
-0.318183,51.341169,1,23,3,243,30,2014,351,124,22
-0.285096,51.408225,6,23,3,2043,30,2014,352,122,7
-0.290136,51.411896,4,23,3,308,30,2014,353,197,9
-0.289989,51.411983,7,23,3,308,30,2014,353,193,19
-0.2851,51.408135,4,23,3,2043,30,2014,352,204,15
-0.289985,51.412073,4,23,3,308,30,2014,353,267,9
-0.289845,51.411981,6,23,3,308,30,2014,353,290,16
-0.31833,51.341082,4,23,3,243,30,2014,351,316,6
-0.207798,51.421367,7,22,3,219,30,2014,293,11,19
-0.207801,51.421277,7,22,5,0,30,2014,293,25,14
-0.192493,51.415556,7,22,3,238,30,2014,282,39,9
-0.18877,51.389689,7,22,3,297,30,2014,301,39,11
-0.192711,51.413671,4,22,3,219,30,2014,354,36,17
-0.192493,51.415556,4,22,3,238,30,2014,282,43,22
-0.18877,51.389689,1,22,3,297,30,2014,301,40,13
-0.191819,51.403495,4,22,3,24,30,2014,295,64,5
-0.188619,51.389867,7,22,3,297,30,2014,301,81,16
-0.213951,51.403745,4,22,6,0,30,2014,355,50,6
-0.207798,51.421367,6,22,3,219,30,2014,293,108,16
-0.192711,51.413671,7,22,3,219,30,2014,354,130,7
-0.191973,51.403228,1,22,3,24,30,2014,295,131,15
-0.192704,51.413851,2,22,3,219,30,2014,354,139,18
-0.188759,51.389959,3,22,3,297,30,2014,301,154,13
-0.192701,51.413941,2,22,3,219,30,2014,354,153,11
-0.214094,51.403747,5,22,4,286,30,2014,355,163,16
-0.207518,51.421182,5,22,3,219,30,2014,293,170,7
-0.192486,51.415736,4,22,3,219,30,2014,282,197,17
-0.214094,51.403747,4,22,4,286,30,2014,355,197,15
-0.255266,51.398612,1,23,4,282,30,2014,350,173,14
-0.207801,51.421277,1,22,3,219,30,2014,293,222,13
-0.207798,51.421367,6,22,3,219,30,2014,293,199,8
-0.192715,51.413581,5,22,3,219,30,2014,354,254,15
-0.18877,51.389689,5,22,3,297,30,2014,301,261,16
-0.188777,51.389509,2,22,3,297,30,2014,301,265,15
-0.191819,51.403495,3,22,3,24,30,2014,295,294,7
-0.213667,51.403651,3,22,4,286,30,2014,355,301,20
-0.192561,51.413848,4,22,5,0,40,2014,354,309,18
-0.192781,51.41556,6,22,3,238,30,2014,282,318,18
-0.207518,51.421182,4,22,3,219,30,2014,293,323,16
-0.191686,51.403223,6,22,3,24,30,2014,295,353,7
-0.192711,51.413671,6,22,3,219,30,2014,354,353,15
-0.213807,51.403743,3,22,6,0,30,2014,355,301,6
-0.201232,51.456697,5,10,3,3,30,2014,471,9,4
-0.16549,51.472151,2,10,3,3220,30,2014,284,20,18
-0.170692,51.478886,3,10,3,3220,30,2014,377,14,21
-0.178671,51.466601,6,10,3,3205,30,2014,376,17,19
-0.210987,51.453879,6,10,3,3,30,2014,367,3,9
-0.234384,51.444342,2,10,3,3,30,2014,470,6,22
-0.147919,51.450921,5,10,3,24,30,2014,300,9,8
-0.165583,51.430336,4,10,3,24,30,2014,357,22,9
-0.214401,51.465981,5,10,4,306,30,2014,364,9,17
-0.168125,51.427947,6,10,3,24,30,2014,283,24,10
-0.168275,51.42777,4,10,3,24,30,2014,283,15,23
-0.21719,51.460898,6,10,3,219,30,2014,361,38,12
-0.159763,51.43555,4,10,3,24,30,2014,326,36,6
-0.210987,51.453879,3,10,3,3,30,2014,367,28,17
-0.192741,51.456657,2,10,3,3,30,2014,375,41,20
